IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1001708,1918,George Burns,NYG,28,119,465,522,135,103,22,6,4,80,51,43,,37.0,3,,11,,40,,0.29,,,,,,,,,,,0.08199999999999999,0.071,1.16,0.354,0.389,0.743,0.099,0.309,,,,,,,,,0.364,16.0,67,15.8,10.0,13.8,-5.9,40.2,4.6,,7.2,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,5.0,,28 - 28,20.8,1.5,,,,,,,,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,119,106.0,111,115,130,111.0,,,,,,,,,,,,,,,,,,0,,,,,,4.6
1000453,1918,Frank Baker,NYY,32,126,504,556,154,119,24,5,6,65,62,38,,13.0,2,,12,,8,,0.306,,,,,,,,,,,0.068,0.023,2.92,0.357,0.409,0.765,0.103,0.305,,,,,,,,,0.373,20.4,74,15.9,3.0,14.7,3.9,38.3,4.5,,4.4,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,-1.6,,32 - 32,14.3,2.4,,,,,,,,0.10300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,79,36.0,108,123,144,109.0,,,,,,,,,,,,,,,,,,0,,,,,,4.5
1001944,1918,Max Carey,PIT,28,126,468,549,128,105,14,6,3,70,48,62,,25.0,4,,15,,58,,0.274,,,,,,,,,,,0.113,0.046,2.48,0.363,0.348,0.712,0.075,0.284,,,,,,,,,0.353,13.1,66,9.8,8.0,14.5,-3.1,38.9,4.5,,6.8,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,8.2,,28 - 28,17.9,1.6,,,,,,,,0.16399999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,163,68.0,114,103,98,102.0,,,,,,,,,,,,,,,,,,0,,,,,,4.5
1004149,1918,Art Fletcher,NYG,33,124,468,513,123,101,20,2,0,51,47,18,,26.0,15,,12,,12,,0.263,,,,,,,,,,,0.035,0.051,0.69,0.311,0.314,0.625,0.051,0.278,,,,,,,,,0.309,-2.7,47,-2.9,20.0,13.5,7.7,39.5,4.3,,4.7,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7,-0.3,,33 - 33,-3.2,1.5,,,,,,,,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,51,76.0,98,93,67,100.0,,,,,,,,,,,,,,,,,,0,,,,,,4.3
1012197,1918,Red Smith,BSN,28,119,429,500,128,103,20,3,2,55,65,45,,47.0,6,,20,,8,,0.298,,,,,,,,,,,0.09,0.094,0.96,0.373,0.373,0.746,0.075,0.332,,,,,,,,,0.367,16.6,65,16.6,-2.0,13.2,3.7,31.4,3.8,,4.1,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,-1.5,,28 - 28,15.1,1.4,,,,,,,,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,130,141.0,117,111,98,119.0,,,,,,,,,,,,,,,,,,0,,,,,,3.8
1012291,1918,Billy Southworth,PIT,25,64,246,275,84,70,5,7,2,37,43,26,,9.0,2,,1,,19,,0.341,,,,,,,,,,,0.095,0.033,2.89,0.409,0.443,0.852,0.102,0.349,,,,,,,,,0.413,17.5,44,15.8,10.0,7.3,-3.2,32.5,3.7,,6.9,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,1.8,,25 - 25,17.6,0.8,,,,,,,,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,136,49.0,128,131,133,125.0,,,,,,,,,,,,,,,,,,0,,,,,,3.7
1002151,1918,Ray Chapman,CLE,27,128,446,571,119,91,19,8,1,84,32,84,,46.0,6,,35,,30,,0.267,,,,,,,,,,,0.147,0.081,1.83,0.39,0.352,0.742,0.085,0.296,,,,,,,,,0.37,20.1,76,13.6,-12.0,15.1,7.8,29.4,3.7,,7.0,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2,2.4,,27 - 27,16.0,2.4,,,,,,,,0.22899999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,170,124.0,118,106,119,106.0,,,,,,,,,,,,,,,,,,0,,,,,,3.7
1008783,1918,Fred Merkle,CHC,29,129,482,541,143,110,25,5,3,55,65,35,,36.0,4,,20,,21,,0.297,,,,,,,,,,,0.065,0.067,0.97,0.349,0.388,0.737,0.091,0.316,,,,,,,,,0.36,15.3,68,11.7,6.0,14.3,-4.0,30.8,3.5,,5.4,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.2,,29 - 29,12.9,1.5,,,,,,,,0.13699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,93,100.0,110,115,120,113.0,,,,,,,,,,,,,,,,,,0,,,,,,3.5
1002913,1918,George Cutshaw,PIT,30,126,463,520,132,101,16,10,5,56,68,27,,18.0,1,,29,,25,,0.285,,,,,,,,,,,0.052000000000000005,0.035,1.5,0.326,0.395,0.721,0.11,0.289,,,,,,,,,0.35,11.3,62,8.1,4.0,13.7,0.0,29.8,3.5,,6.9,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.4,,30 - 30,10.6,1.5,,,,,,,,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,75,52.0,102,117,145,103.0,,,,,,,,,,,,,,,,,,0,,,,,,3.5
1004528,1918,Larry Gardner,PHA,32,127,463,522,132,103,22,6,1,50,52,43,,22.0,0,,16,,9,,0.285,,,,,,,,,,,0.08199999999999999,0.042,1.95,0.346,0.365,0.711,0.08,0.298,,,,,,,,,0.348,10.7,61,6.0,5.0,13.8,3.9,29.8,3.5,,4.8,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,-1.1,,32 - 32,4.9,2.2,,,,,,,,0.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,95,65.0,104,110,112,107.0,,,,,,,,,,,,,,,,,,0,,,,,,3.5
1014390,1918,Ross Youngs,NYG,21,121,474,532,143,118,16,8,1,70,25,44,,49.0,6,,8,,10,,0.302,,,,,,,,,,,0.083,0.092,0.9,0.368,0.376,0.744,0.074,0.335,,,,,,,,,0.365,16.8,68,16.5,4.0,14.0,-5.6,29.0,3.4,,5.6,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,-1.4,,21 - 21,15.1,1.5,,,,,,,,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,119,138.0,116,111,97,120.0,,,,,,,,,,,,,,,,,,0,,,,,,3.4
1007964,1918,Lee Magee,CIN,29,119,459,514,133,98,22,13,0,61,28,28,,19.0,0,,27,,19,,0.29,,,,,,,,,,,0.054000000000000006,0.037000000000000005,1.47,0.331,0.394,0.725,0.105,0.302,,,,,,,,,0.35,11.4,61,11.1,0.0,13.6,0.1,27.5,3.3,,6.9,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.3,,29 - 29,12.4,1.5,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,79,55.0,104,117,137,108.0,,,,,,,,,,,,,,,,,,0,,,,,,3.3
