IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1004264,1923,Jack Fournier,BRO,33,133,515,578,181,116,30,13,22,91,102,43,,28.0,9.0,,11,,11,4.0,0.351,,,,,,,,,,,0.07400000000000001,0.048,1.54,0.411,0.588,0.999,0.237,0.342,,,,,,,,,0.45,48.8,124,45.9,-2.0,18.7,-5.7,61.3,5.8,,6.3,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.7,1.0,,33 - 33,46.9,3.5,,,,,,,,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,98,80.0,117,144,207,112.0,,,,,,,,,,,,,,,,,,0,,,,,,5.8
1002451,1923,Eddie Collins,CHW,36,145,505,632,182,150,22,5,5,89,67,84,,8.0,4.0,,39,,48,29.0,0.36,,,,,,,,,,,0.133,0.013000000000000001,10.5,0.455,0.453,0.909,0.093,0.36,,,,,,,,,0.43,43.2,126,38.4,-2.0,20.4,4.4,61.0,5.7,,5.7,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,-2.6,,36 - 36,35.7,2.5,,,,,,,,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,151,20.0,127,113,84,118.0,,,,,,,,,,,,,,,,,,0,,,,,,5.7
1001944,1923,Max Carey,PIT,33,153,610,699,188,131,32,19,6,120,63,73,,28.0,7.0,,9,,51,8.0,0.308,,,,,,,,,,,0.10400000000000001,0.04,2.61,0.388,0.452,0.841,0.144,0.316,,,,,,,,,0.391,25.4,117,19.7,6.0,22.6,-3.8,56.0,5.3,,8.6,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,7.3,,33 - 33,27.0,4.2,,,,,,,,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,138,66.0,110,111,126,104.0,,,,,,,,,,,,,,,,,,0,,,,,,5.3
1016481,1923,Turkey Stearnes,DS,22,69,279,297,101,52,18,14,17,70,85,17,,,1.0,,2,,2,,0.362,,,,,,,,,,,0.057,,,0.401,0.71,1.11,0.348,,,,,,,,,,0.487,33.9,73,30.6,12.0,9.6,-1.7,51.9,5.0,,6.4,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,0.6,,22 - 22,31.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,68,,112,172,288,,,,,,,,,,,,,,,,,,,0,,,,,,5.0
1014838,1923,Oscar Charleston,ABC,26,84,308,358,112,70,25,6,11,68,94,48,,,2.0,,15,,25,,0.364,,,,,,,,,,,0.134,,,0.453,0.591,1.043,0.227,,,,,,,,,,0.472,36.7,83,32.8,5.0,11.6,-2.8,52.8,5.0,,7.1,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,5.4,,26 - 26,38.2,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,160,,127,143,188,,,,,,,,,,,,,,,,,,,0,,,,,,5.0
1002378,1923,Ty Cobb,DET,36,145,556,647,189,136,40,7,6,103,88,66,,14.0,3.0,,22,,9,10.0,0.34,,,,,,,,,,,0.102,0.022000000000000002,4.71,0.413,0.469,0.882,0.129,0.341,,,,,,,,,0.41,33.9,118,29.1,6.0,20.9,-3.5,53.0,5.0,,5.0,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,-2.0,,36 - 36,27.1,2.6,,,,,,,,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,116,34.0,115,117,117,112.0,,,,,,,,,,,,,,,,,,0,,,,,,5.0
1016595,1923,Cristóbal Torriente,CAG,29,74,261,308,101,70,22,5,4,69,63,44,,,3.0,,10,,12,,0.387,,,,,,,,,,,0.14300000000000002,,,0.481,0.556,1.036,0.169,,,,,,,,,,0.476,32.6,73,29.2,10.0,9.9,-1.7,51.0,4.9,,6.9,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,2.8,,29 - 29,32.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,170,,135,135,140,,,,,,,,,,,,,,,,,,,0,,,,,,4.9
1006355,1923,Charlie Jamieson,CLE,30,152,644,742,222,172,36,12,2,130,51,80,,37.0,6.0,,12,,18,14.0,0.345,,,,,,,,,,,0.10800000000000001,0.05,2.16,0.422,0.447,0.869,0.102,0.364,,,,,,,,,0.408,37.6,134,29.6,4.0,23.9,-6.6,52.1,4.9,,6.2,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6,-1.8,,30 - 30,27.8,2.9,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,123,78.0,117,112,93,119.0,,,,,,,,,,,,,,,,,,0,,,,,,4.9
1005359,1923,Bubbles Hargrave,CIN,30,118,378,444,126,84,23,9,10,54,78,44,,22.0,12.0,,10,,4,5.0,0.333,,,,,,,,,,,0.099,0.05,2.0,0.419,0.521,0.941,0.188,0.335,,,,,,,,,0.432,30.9,89,29.6,2.0,14.3,3.4,51.0,4.8,,4.7,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,-1.0,,30 - 30,28.6,2.7,,,,,,,,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,131,82.0,119,128,164,110.0,,,,,,,,,,,,,,,,,,0,,,,,,4.8
1011247,1923,Edd Roush,CIN,30,138,527,592,185,120,41,18,6,88,88,46,,16.0,3.0,,16,,10,15.0,0.351,,,,,,,,,,,0.078,0.027000000000000003,2.88,0.406,0.531,0.938,0.18,0.354,,,,,,,,,0.427,38.9,116,37.2,-2.0,19.1,-3.4,50.3,4.7,,5.6,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.4,-4.2,,30 - 30,33.0,3.6,,,,,,,,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,103,44.0,115,130,157,116.0,,,,,,,,,,,,,,,,,,0,,,,,,4.7
1015904,1923,Hurley McNair,KCM,34,98,376,429,123,91,14,10,8,82,65,49,,,4.0,,10,,23,,0.327,,,,,,,,,,,0.114,,,0.41,0.481,0.892,0.154,,,,,,,,,,0.413,23.3,79,18.6,13.0,13.8,-3.9,47.7,4.6,,7.5,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,5.1,,34 - 34,23.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,136,,115,117,128,,,,,,,,,,,,,,,,,,,0,,,,,,4.6
1009740,1923,Bob O'Farrell,CHC,26,131,452,526,144,103,25,4,12,73,84,67,,38.0,1.0,,6,,10,3.0,0.319,,,,,,,,,,,0.127,0.07200000000000001,1.76,0.408,0.471,0.879,0.153,0.328,,,,,,,,,0.409,26.8,95,22.4,1.0,17.0,3.8,48.6,4.6,,4.8,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,1.2,,26 - 26,23.6,3.2,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,168,119.0,116,115,133,108.0,,,,,,,,,,,,,,,,,,0,,,,,,4.6
