IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1010100,1875,Dickey Pearce,STL,39,70,311,318,77,68,6,3,0,51,29,7,,7,,,,,8.0,3.0,0.248,,,,,,,,,,,0.022000000000000002,0.022000000000000002,1.0,0.264,0.286,0.55,0.039,0.253,,,,,,,,,0.255,-1.5,48,2.5,10.0,11.6,4.2,29.3,2.6,,6.4,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,0.6,,39 - 39,3.0,0.4,,,,,,,,0.044000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,235,88,101,92,67,97,,,,,,,,,,,,,,,,,,0,,,,,,2.6
1000272,1875,Cap Anson,PHN,23,69,326,330,106,88,15,3,0,84,58,4,,2,,,,,11.0,6.0,0.325,,,,,,,,,,,0.012,0.006,2.0,0.333,0.39,0.723,0.064,0.327,,,,,,,,,0.331,18.1,70,14.5,3.0,12.1,-0.9,28.8,2.4,,6.3,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,-0.3,,23 - 23,14.2,0.5,,,,,,,,0.018000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,129,24,127,125,113,126,,,,,,,,,,,,,,,,,,0,,,,,,2.4
1014355,1875,Tom York,HAR,24,86,375,378,111,90,14,7,0,68,37,3,,6,,,,,7.0,3.0,0.296,,,,,,,,,,,0.008,0.016,0.5,0.302,0.371,0.672,0.075,0.301,,,,,,,,,0.306,13.3,72,10.0,8.0,13.8,-5.3,27.5,2.4,,7.0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,0.5,,24 - 24,10.5,0.5,,,,,,,,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,85,64,115,119,131,116,,,,,,,,,,,,,,,,,,0,,,,,,2.4
1005245,1875,George Hall,PHN,26,77,358,361,107,81,10,12,4,71,62,3,,4,,,,,8.0,5.0,0.299,,,,,,,,,,,0.008,0.011000000000000001,0.75,0.305,0.427,0.732,0.128,0.294,,,,,,,,,0.328,19.1,75,15.1,4.0,13.2,-4.7,27.7,2.3,,7.3,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,-0.4,,26 - 26,14.7,0.5,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,89,45,116,137,225,113,,,,,,,,,,,,,,,,,,0,,,,,,2.3
1000672,1875,Joe Battin,STL,23,67,284,284,71,62,6,3,0,31,33,0,,6,,,,,15.0,3.0,0.25,,,,,,,,,,,0.0,0.021,0.0,0.25,0.292,0.542,0.042,0.255,,,,,,,,,0.248,-2.9,41,0.6,11.0,10.4,1.3,25.5,2.3,,7.4,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,1.9,,23 - 23,2.5,0.4,,,,,,,,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,0,85,95,94,74,98,,,,,,,,,,,,,,,,,,0,,,,,,2.3
1007530,1875,Andy Leonard,BSN,29,80,396,398,127,106,14,6,1,87,74,2,,6,,,,,14.0,8.0,0.321,,,,,,,,,,,0.005,0.015,0.33,0.324,0.394,0.718,0.073,0.324,,,,,,,,,0.327,20.6,83,19.8,-4.0,14.5,-4.1,26.1,2.1,,6.9,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.1,-0.6,,29 - 29,19.2,0.5,,,,,,,,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,54,61,124,126,128,124,,,,,,,,,,,,,,,,,,0,,,,,,2.1
1012436,1875,Joe Start,NYM,32,69,314,317,90,71,10,5,4,58,30,3,,0,,,,,1.0,4.0,0.287,,,,,,,,,,,0.009000000000000001,0.0,3.0,0.293,0.389,0.682,0.102,0.277,,,,,,,,,0.308,11.7,61,12.9,1.0,11.6,0.0,24.5,2.0,,5.4,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.4,,32 - 32,11.5,0.4,,,,,,,,0.022000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,101,0,112,124,178,107,,,,,,,,,,,,,,,,,,0,,,,,,2.0
1003249,1875,Jim Devlin,CHI,26,69,318,322,92,69,17,6,0,60,40,4,,4,,,,,6.0,1.0,0.289,,,,,,,,,,,0.012,0.012,1.0,0.298,0.381,0.679,0.091,0.293,,,,,,,,,0.308,11.9,62,9.1,1.0,11.8,-0.2,23.3,1.9,,7.4,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,1.2,,26 - 26,10.3,0.4,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,133,50,114,122,159,113,,,,,,,,,,,,,,,,,,0,,,,,,1.9
1012300,1875,Al Spalding,BSN,24,74,343,346,107,89,15,3,0,68,56,3,,3,,,,,2.0,2.0,0.312,,,,,,,,,,,0.009000000000000001,0.009000000000000001,1.0,0.318,0.373,0.691,0.061,0.315,,,,,,,,,0.316,15.0,69,14.3,-4.0,12.6,-0.8,22.6,1.8,,4.8,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8,0.0,,24 - 24,14.3,0.5,,,,,,,,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,93,35,121,120,107,121,,,,,,,,,,,,,,,,,,0,,,,,,1.8
1002259,1875,John Clapp,PHN,23,60,292,299,77,62,8,7,0,65,39,7,,1,,,,,9.0,5.0,0.264,,,,,,,,,,,0.023,0.003,7.0,0.281,0.339,0.62,0.075,0.265,,,,,,,,,0.283,5.2,52,2.0,6.0,10.9,1.9,20.8,1.8,,7.6,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,-0.3,,23 - 23,1.6,0.4,,,,,,,,0.027000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,250,13,107,109,132,102,,,,,,,,,,,,,,,,,,0,,,,,,1.8
1003705,1875,Dave Eggler,PHN,26,66,295,296,89,69,13,7,0,66,33,1,,10,,,,,6.0,5.0,0.302,,,,,,,,,,,0.003,0.034,0.1,0.304,0.393,0.697,0.092,0.312,,,,,,,,,0.315,12.7,59,9.4,3.0,10.8,-3.3,19.4,1.6,,7.0,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,-0.9,,26 - 26,8.5,0.4,,,,,,,,0.037000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,36,136,116,126,160,120,,,,,,,,,,,,,,,,,,0,,,,,,1.6
1003985,1875,Bob Ferguson,HAR,30,85,366,369,88,74,10,4,0,65,43,3,,5,,,,,2.0,1.0,0.24,,,,,,,,,,,0.008,0.013999999999999999,0.6,0.247,0.29,0.536,0.049,0.244,,,,,,,,,0.245,-4.5,53,-7.7,6.0,13.5,2.6,15.3,1.4,,5.3,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,0.4,,30 - 30,-7.3,0.5,,,,,,,,0.022000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,87,54,94,93,86,94,,,,,,,,,,,,,,,,,,0,,,,,,1.4
