IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1003911,1926,Bibb Falk,CHW,27,155,566,657,195,140,43,4,8,86,108,66,,22.0,2.0,,23,,9,10.0,0.345,,,,,,,,,,,0.1,0.033,3.0,0.415,0.477,0.892,0.133,0.349,,,,,,,,,0.415,36.4,120,31.1,8.0,21.1,-6.7,54.6,5.3,,3.7,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,-3.9,,27 - 27,27.2,5.0,,,,,,,,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,109,55.0,115,117,114,115.0,,,,,,,,,,,,,,,,,,0,,,,,,5.3
1011978,1926,Al Simmons,PHA,24,147,583,642,199,117,53,10,19,90,109,48,,49.0,1.0,,10,,11,3.0,0.341,,,,,,,,,,,0.075,0.076,0.98,0.392,0.564,0.957,0.223,0.35,,,,,,,,,0.432,44.5,126,35.9,-4.0,20.6,-3.6,53.6,5.1,,5.9,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.6,-0.2,,24 - 24,35.7,4.9,,,,,,,,0.18100000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,81,125.0,109,139,191,115.0,,,,,,,,,,,,,,,,,,0,,,,,,5.1
1012309,1926,Tris Speaker,CLE,38,150,539,661,164,97,52,8,7,96,86,94,,15.0,0.0,,28,,6,1.0,0.304,,,,,,,,,,,0.142,0.023,6.27,0.408,0.469,0.877,0.165,0.304,,,,,,,,,0.408,33.0,117,24.3,6.0,21.3,-3.7,52.5,5.1,,5.2,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,-0.5,,38 - 38,23.9,5.0,,,,,,,,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,155,37.0,113,115,142,100.0,,,,,,,,,,,,,,,,,,0,,,,,,5.1
1002914,1926,Kiki Cuyler,PIT,27,157,614,694,197,143,31,15,8,113,92,50,,66.0,9.0,,21,,35,,0.321,,,,,,,,,,,0.07200000000000001,0.095,0.76,0.38,0.459,0.84,0.138,0.35,,,,,,,,,0.389,24.0,112,18.9,10.0,22.3,-5.3,52.3,5.1,,7.5,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,5.7,,27 - 27,24.6,0.7,,,,,,,,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,94,156.0,110,115,125,117.0,,,,,,,,,,,,,,,,,,0,,,,,,5.1
1008089,1926,Heinie Manush,DET,24,136,498,563,188,131,35,8,14,95,86,31,,28.0,6.0,,28,,11,5.0,0.378,,,,,,,,,,,0.055,0.05,1.11,0.421,0.564,0.985,0.187,0.382,,,,,,,,,0.449,46.4,118,39.0,-6.0,18.1,-3.3,51.0,4.9,,6.0,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.3,-1.1,,24 - 24,37.9,4.3,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,60,81.0,116,139,160,126.0,,,,,,,,,,,,,,,,,,0,,,,,,4.9
1005590,1926,Harry Heilmann,DET,31,141,502,598,184,126,41,8,9,90,103,67,,19.0,4.0,,25,,6,7.0,0.367,,,,,,,,,,,0.11199999999999999,0.032,3.53,0.445,0.534,0.979,0.167,0.369,,,,,,,,,0.451,50.2,126,42.3,-6.0,19.2,-5.8,51.2,4.9,,4.6,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.8,-3.1,,31 - 31,39.1,4.6,,,,,,,,0.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,122,52.0,123,131,144,122.0,,,,,,,,,,,,,,,,,,0,,,,,,4.9
1000063,1926,Sparky Adams,CHC,31,154,624,700,193,155,35,3,0,95,39,52,,27.0,5.0,,19,,27,,0.309,,,,,,,,,,,0.07400000000000001,0.039,1.93,0.367,0.375,0.742,0.066,0.323,,,,,,,,,0.352,3.8,93,3.4,15.0,22.5,4.8,50.5,4.9,,5.1,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,4.1,,31 - 31,7.4,0.7,,,,,,,,0.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,97,63.0,106,94,59,108.0,,,,,,,,,,,,,,,,,,0,,,,,,4.9
1006683,1926,Willie Kamm,CHW,26,143,480,578,141,107,24,10,0,63,62,77,,24.0,4.0,,17,,12,4.0,0.294,,,,,,,,,,,0.133,0.042,3.21,0.396,0.385,0.781,0.092,0.309,,,,,,,,,0.374,13.1,87,8.5,14.0,18.6,4.4,49.3,4.8,,5.8,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,-0.6,,26 - 26,7.9,4.4,,,,,,,,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,145,68.0,109,95,79,102.0,,,,,,,,,,,,,,,,,,0,,,,,,4.8
1004364,1926,Frankie Frisch,NYG,27,135,545,589,171,133,29,4,5,75,44,33,,16.0,0.0,,11,,23,,0.314,,,,,,,,,,,0.055999999999999994,0.027000000000000003,2.06,0.353,0.409,0.762,0.095,0.317,,,,,,,,,0.355,4.5,79,5.3,17.0,18.9,4.1,49.6,4.8,,5.2,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1,3.5,,27 - 27,8.9,0.6,,,,,,,,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,73,45.0,102,103,86,106.0,,,,,,,,,,,,,,,,,,0,,,,,,4.8
1000815,1926,Les Bell,STL,24,155,581,666,189,125,33,14,17,85,100,54,,62.0,0.0,,31,,9,,0.325,,,,,,,,,,,0.081,0.09300000000000001,0.87,0.383,0.518,0.901,0.193,0.343,,,,,,,,,0.41,34.4,119,31.3,-9.0,21.4,4.8,49.8,4.7,,5.5,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2,0.7,,24 - 24,31.9,0.7,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,106,153.0,110,130,174,114.0,,,,,,,,,,,,,,,,,,0,,,,,,4.7
1001709,1926,George Burns,CLE,33,151,603,657,216,145,64,3,4,97,114,28,,33.0,8.0,,18,,13,7.0,0.358,,,,,,,,,,,0.043,0.05,0.85,0.394,0.494,0.889,0.136,0.375,,,,,,,,,0.409,33.5,117,24.9,6.0,21.1,-6.5,48.9,4.7,,4.7,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,-1.6,,33 - 33,23.2,5.0,,,,,,,,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,46,82.0,109,122,117,123.0,,,,,,,,,,,,,,,,,,0,,,,,,4.7
1006030,1926,Rogers Hornsby,STL,30,134,527,604,167,117,34,5,11,96,93,61,,39.0,0.0,,16,,3,,0.317,,,,,,,,,,,0.10099999999999999,0.065,1.56,0.388,0.463,0.851,0.146,0.327,,,,,,,,,0.395,23.7,100,20.8,3.0,19.4,4.1,47.5,4.6,,4.2,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,-0.5,,30 - 30,20.3,0.6,,,,,,,,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,131,106.0,112,116,132,109.0,,,,,,,,,,,,,,,,,,0,,,,,,4.6
