IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1002026,1887,Bob Caruthers,STL,23,98,364,436,130,88,23,11,8,102,73.0,66,,,6.0,,,,49.0,,0.357,,,,,,,,,,,0.151,,,0.463,0.547,1.01,0.19,,,,,,,,,,0.463,50.1,122,44.7,2.0,17.0,-3.3,64.6,5.1,,8.5,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3,0.5,,23 - 23,45.2,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,193,,135,145,194,,,,,,,,,,,,,,,,,,,0,,,,,,5.1
1004757,1887,Jack Glasscock,IND,29,122,483,534,142,117,18,7,0,91,40.0,41,,8.0,10.0,,,,62.0,,0.294,,,,,,,,,,,0.077,0.015,5.13,0.361,0.36,0.722,0.066,0.299,,,,,,,,,0.347,7.0,95,4.8,23.0,20.9,7.5,58.8,5.1,,7.7,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,2.7,,29 - 29,7.4,0.0,,,,,,,,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,108,23.0,109,93,57,104.0,,,,,,,,,,,,,,,,,,0,,,,,,5.1
1001716,1887,Oyster Burns,BAL,22,140,551,619,188,127,33,19,9,122,99.0,63,,,5.0,,,,58.0,,0.341,,,,,,,,,,,0.102,,,0.414,0.519,0.933,0.178,,,,,,,,,,0.426,50.9,153,48.1,-16.0,24.2,7.2,68.9,5.0,,8.3,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.8,0.3,,22 - 22,48.4,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,130,,120,138,182,,,,,,,,,,,,,,,,,,,0,,,,,,5.0
1008675,1887,Bid McPhee,CIN,27,129,540,600,156,115,20,19,2,137,87.0,55,,,5.0,,,,95.0,,0.289,,,,,,,,,,,0.092,,,0.36,0.407,0.767,0.119,,,,,,,,,,0.359,14.6,113,8.9,11.0,23.4,2.4,59.5,4.9,,8.5,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,8.9,,27 - 27,17.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,117,,105,108,121,,,,,,,,,,,,,,,,,,,0,,,,,,4.9
1014157,1887,Sam Wise,BSN,29,113,467,510,156,103,27,17,9,103,92.0,36,,44.0,7.0,,,,43.0,,0.334,,,,,,,,,,,0.071,0.086,0.82,0.39,0.522,0.913,0.188,0.355,,,,,,,,,0.413,36.2,120,36.3,1.0,19.9,3.0,60.5,4.7,,8.5,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.2,,29 - 29,36.5,0.0,,,,,,,,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,99,131.0,118,134,164,124.0,,,,,,,,,,,,,,,,,,0,,,,,,4.7
1002484,1887,Charlie Comiskey,STL,27,125,538,572,180,149,22,5,4,139,103.0,27,,,7.0,,,,117.0,,0.335,,,,,,,,,,,0.047,,,0.374,0.416,0.79,0.082,,,,,,,,,,0.371,19.5,114,12.3,6.0,22.3,0.0,58.2,4.7,,7.3,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,12.8,,27 - 27,25.1,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,60,,109,110,84,,,,,,,,,,,,,,,,,,,0,,,,,,4.7
1011079,1887,Yank Robinson,STL,27,125,430,539,131,94,32,4,1,102,74.0,92,,,17.0,,,,75.0,,0.305,,,,,,,,,,,0.171,,,0.445,0.405,0.85,0.1,,,,,,,,,,0.414,39.0,128,32.3,-4.0,21.1,2.3,59.3,4.5,,7.0,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7,3.3,,27 - 27,35.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,217,,130,107,102,,,,,,,,,,,,,,,,,,,0,,,,,,4.5
1010803,1887,John Reilly,CIN,28,134,551,588,170,111,35,14,10,106,96.0,22,,,15.0,,,,50.0,,0.309,,,,,,,,,,,0.037000000000000005,,,0.352,0.477,0.829,0.169,,,,,,,,,,0.376,23.0,120,17.4,9.0,23.0,-0.5,55.2,4.5,,8.5,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,1.4,,28 - 28,18.8,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,48,,102,127,173,,,,,,,,,,,,,,,,,,,0,,,,,,4.5
1010909,1887,Hardy Richardson,DET,32,120,543,576,178,127,25,18,8,131,94.0,31,,40.0,2.0,,,,29.0,,0.328,,,,,,,,,,,0.054000000000000006,0.069,0.78,0.366,0.484,0.851,0.157,0.343,,,,,,,,,0.386,27.6,122,25.2,11.0,22.5,-2.4,52.9,4.4,,7.9,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,-3.5,,32 - 32,21.8,0.0,,,,,,,,0.13699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,76,105.0,111,125,136,120.0,,,,,,,,,,,,,,,,,,0,,,,,,4.4
1011255,1887,Jack Rowe,DET,30,124,537,579,171,125,30,10,6,135,96.0,39,,11.0,3.0,,,,22.0,,0.318,,,,,,,,,,,0.067,0.019,3.55,0.368,0.445,0.813,0.127,0.317,,,,,,,,,0.376,22.2,118,19.8,7.0,22.6,7.7,51.9,4.2,,7.3,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,-5.3,,30 - 30,14.6,0.0,,,,,,,,0.09699999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,95,29.0,111,114,110,111.0,,,,,,,,,,,,,,,,,,0,,,,,,4.2
1003209,1887,Jerry Denny,IND,28,122,510,526,165,108,34,12,11,86,97.0,13,,22.0,3.0,,,,29.0,,0.324,,,,,,,,,,,0.025,0.042,0.59,0.344,0.502,0.846,0.178,0.323,,,,,,,,,0.379,21.8,108,19.5,8.0,20.6,3.8,50.5,4.1,,7.9,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,-1.4,,28 - 28,18.2,0.0,,,,,,,,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,35,63.0,104,129,155,113.0,,,,,,,,,,,,,,,,,,0,,,,,,4.1
1012586,1887,Harry Stovey,PHA,30,124,497,560,142,95,31,12,4,125,77.0,56,,,7.0,,,,74.0,,0.286,,,,,,,,,,,0.1,,,0.366,0.421,0.787,0.135,,,,,,,,,,0.368,17.7,110,13.1,9.0,21.9,-4.5,49.8,4.1,,8.5,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,5.7,,30 - 30,18.8,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,127,,107,112,138,,,,,,,,,,,,,,,,,,,0,,,,,,4.1
